"duid","emrikandidatit","data","nrLike","nrReaction","nrKomente","nrShare","nrPosteve"
"","www.tempulli.org","2017-09-27","97","100","0","0","3"
"","UGJFA","2017-09-27","0","0","0","0","0"
"","366223313437608","2017-09-27","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-09-27","0","0","0","0","0"
"","akademia.evolucion","2017-09-27","0","0","0","0","0"
"","kolegjidardania","2017-09-27","0","0","0","0","0"
"","kugjilani","2017-09-27","0","0","0","0","0"
"","KolegjiGlobus","2017-09-27","0","0","0","0","0"
"","universitetiiliria","2017-09-27","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-09-27","0","0","0","0","0"
"","KolegjiUniversi","2017-09-27","0","0","0","0","0"
"","Ibcmitrovica","2017-09-27","0","0","0","0","0"
"","kolegjievropianjuridica","2017-09-27","0","0","0","0","0"
"","AAB.edu","2017-09-26","14479","14561","218","115","24"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-09-26","216","219","63","18","3"
"","kolegjidardania","2017-09-26","201","204","0","3","6"
"","KolegjiGlobus","2017-09-26","198","198","0","15","6"
"","KolegjiUniversi","2017-09-26","1005","1005","24","42","3"
"","kugjilani","2017-09-26","186","186","0","0","3"
"","RiinvestCollege","2017-09-26","1365","1374","3","42","6"
"","RITinKosovo","2017-09-26","18","18","0","0","3"
"","UniversitetiPrishtines","2017-09-26","144","147","3","3","3"
"","UniversitetiUBT","2017-09-26","2925","2952","108","108","12"
"","universumcollege","2017-09-26","322","324","10","8","6"
"","www.kolegjifama.eu","2017-09-26","27","27","0","0","6"
"","UGJFA","2017-09-26","0","0","0","0","0"
"","366223313437608","2017-09-26","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-09-26","0","0","0","0","0"
"","akademia.evolucion","2017-09-26","0","0","0","0","0"
"","kolegjibiznesi","2017-09-26","0","0","0","0","0"
"","universitetiiliria","2017-09-26","0","0","0","0","0"
"","kolegji.ispe","2017-09-26","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-09-26","0","0","0","0","0"
"","www.tempulli.org","2017-09-26","0","0","0","0","0"
"","Ibcmitrovica","2017-09-26","0","0","0","0","0"
"","kolegjievropianjuridica","2017-09-26","0","0","0","0","0"
"","AAB.edu","2017-09-25","1113","1146","21","54","6"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-09-25","240","243","0","0","3"
"","KolegjiPjeterBudi","2017-09-25","90","90","0","3","6"
"","RiinvestCollege","2017-09-25","36","36","0","0","3"
"","RITinKosovo","2017-09-25","681","705","33","60","6"
"","UGJFA","2017-09-25","54","54","15","0","3"
"","UniversitetiPrishtines","2017-09-25","486","489","90","21","9"
"","UniversitetiUBT","2017-09-25","1560","1572","33","69","12"
"","universumcollege","2017-09-25","524","524","6","34","4"
"","www.tempulli.org","2017-09-25","141","141","3","3","6"
"","366223313437608","2017-09-25","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-09-25","0","0","0","0","0"
"","akademia.evolucion","2017-09-25","0","0","0","0","0"
"","kolegjibiznesi","2017-09-25","0","0","0","0","0"
"","kolegjidardania","2017-09-25","0","0","0","0","0"
"","www.kolegjifama.eu","2017-09-25","0","0","0","0","0"
"","kugjilani","2017-09-25","0","0","0","0","0"
"","KolegjiGlobus","2017-09-25","0","0","0","0","0"
"","universitetiiliria","2017-09-25","0","0","0","0","0"
"","kolegji.ispe","2017-09-25","0","0","0","0","0"
"","KolegjiUniversi","2017-09-25","0","0","0","0","0"
"","Ibcmitrovica","2017-09-25","0","0","0","0","0"
"","kolegjievropianjuridica","2017-09-25","0","0","0","0","0"
"","UniversitetiPrishtines","2017-09-24","0","0","0","0","0"
"","UGJFA","2017-09-24","0","0","0","0","0"
"","366223313437608","2017-09-24","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-09-24","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-09-24","0","0","0","0","0"
"","akademia.evolucion","2017-09-24","0","0","0","0","0"
"","AAB.edu","2017-09-24","0","0","0","0","0"
"","RITinKosovo","2017-09-24","0","0","0","0","0"
"","kolegjibiznesi","2017-09-24","0","0","0","0","0"
"","kolegjidardania","2017-09-24","0","0","0","0","0"
"","www.kolegjifama.eu","2017-09-24","0","0","0","0","0"
"","kugjilani","2017-09-24","0","0","0","0","0"
"","KolegjiGlobus","2017-09-24","0","0","0","0","0"
"","universitetiiliria","2017-09-24","0","0","0","0","0"
"","kolegji.ispe","2017-09-24","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-09-24","0","0","0","0","0"
"","RiinvestCollege","2017-09-24","0","0","0","0","0"
"","www.tempulli.org","2017-09-24","0","0","0","0","0"
"","UniversitetiUBT","2017-09-24","0","0","0","0","0"
"","KolegjiUniversi","2017-09-24","0","0","0","0","0"
"","universumcollege","2017-09-24","0","0","0","0","0"
"","Ibcmitrovica","2017-09-24","0","0","0","0","0"
"","kolegjievropianjuridica","2017-09-24","0","0","0","0","0"
"","AAB.edu","2017-09-23","718","748","36","62","4"
"","kolegjibiznesi","2017-09-23","156","156","0","32","2"
"","RiinvestCollege","2017-09-23","32","32","0","8","2"
"","universumcollege","2017-09-23","162","162","10","2","2"
"","www.tempulli.org","2017-09-23","98","98","2","0","2"
"","UniversitetiPrishtines","2017-09-23","0","0","0","0","0"
"","UGJFA","2017-09-23","0","0","0","0","0"
"","366223313437608","2017-09-23","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-09-23","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-09-23","0","0","0","0","0"
"","akademia.evolucion","2017-09-23","0","0","0","0","0"
"","RITinKosovo","2017-09-23","0","0","0","0","0"
"","kolegjidardania","2017-09-23","0","0","0","0","0"
"","www.kolegjifama.eu","2017-09-23","0","0","0","0","0"
"","kugjilani","2017-09-23","0","0","0","0","0"
"","KolegjiGlobus","2017-09-23","0","0","0","0","0"
"","universitetiiliria","2017-09-23","0","0","0","0","0"
"","kolegji.ispe","2017-09-23","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-09-23","0","0","0","0","0"
"","UniversitetiUBT","2017-09-23","0","0","0","0","0"
"","KolegjiUniversi","2017-09-23","0","0","0","0","0"
"","Ibcmitrovica","2017-09-23","0","0","0","0","0"
"","kolegjievropianjuridica","2017-09-23","0","0","0","0","0"
"","AAB.edu","2017-10-25","229","233","6","32","3"
"","kolegji.ispe","2017-10-25","87","87","5","7","1"
"","kugjilani","2017-10-25","8","8","0","0","1"
"","RiinvestCollege","2017-10-25","87","87","2","3","1"
"","RITinKosovo","2017-10-25","81","82","0","6","3"
"","UniversitetiPrishtines","2017-10-25","63","63","0","0","4"
"","UniversitetiUBT","2017-10-25","149","149","0","8","3"
"","www.kolegjifama.eu","2017-10-25","9","9","0","0","1"
"","UGJFA","2017-10-25","0","0","0","0","0"
"","366223313437608","2017-10-25","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-25","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-25","0","0","0","0","0"
"","akademia.evolucion","2017-10-25","0","0","0","0","0"
"","kolegjibiznesi","2017-10-25","0","0","0","0","0"
"","kolegjidardania","2017-10-25","0","0","0","0","0"
"","KolegjiGlobus","2017-10-25","0","0","0","0","0"
"","universitetiiliria","2017-10-25","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-25","0","0","0","0","0"
"","www.tempulli.org","2017-10-25","0","0","0","0","0"
"","KolegjiUniversi","2017-10-25","0","0","0","0","0"
"","universumcollege","2017-10-25","0","0","0","0","0"
"","Ibcmitrovica","2017-10-25","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-25","0","0","0","0","0"
"","AAB.edu","2017-10-24","225","227","27","6","4"
"","kolegji.ispe","2017-10-24","48","48","0","3","1"
"","kolegjibiznesi","2017-10-24","36","36","0","0","1"
"","RiinvestCollege","2017-10-24","135","135","0","4","4"
"","RITinKosovo","2017-10-24","93","96","0","15","4"
"","UniversitetiPrishtines","2017-10-24","260","261","43","8","17"
"","UniversitetiUBT","2017-10-24","2684","2696","35","66","9"
"","www.kolegjifama.eu","2017-10-24","58","58","3","0","4"
"","UGJFA","2017-10-24","0","0","0","0","0"
"","366223313437608","2017-10-24","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-24","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-24","0","0","0","0","0"
"","akademia.evolucion","2017-10-24","0","0","0","0","0"
"","kolegjidardania","2017-10-24","0","0","0","0","0"
"","kugjilani","2017-10-24","0","0","0","0","0"
"","KolegjiGlobus","2017-10-24","0","0","0","0","0"
"","universitetiiliria","2017-10-24","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-24","0","0","0","0","0"
"","www.tempulli.org","2017-10-24","0","0","0","0","0"
"","KolegjiUniversi","2017-10-24","0","0","0","0","0"
"","universumcollege","2017-10-24","0","0","0","0","0"
"","Ibcmitrovica","2017-10-24","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-24","0","0","0","0","0"
"","AAB.edu","2017-10-23","267","267","4","0","2"
"","kolegjidardania","2017-10-23","123","123","1","0","2"
"","RiinvestCollege","2017-10-23","68","68","0","0","2"
"","RITinKosovo","2017-10-23","40","40","0","0","2"
"","UniversitetiPrishtines","2017-10-23","176","180","4","2","4"
"","UniversitetiUBT","2017-10-23","1019","1024","9","25","8"
"","www.tempulli.org","2017-10-23","10","10","0","0","2"
"","UGJFA","2017-10-23","0","0","0","0","0"
"","366223313437608","2017-10-23","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-23","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-23","0","0","0","0","0"
"","akademia.evolucion","2017-10-23","0","0","0","0","0"
"","kolegjibiznesi","2017-10-23","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-23","0","0","0","0","0"
"","kugjilani","2017-10-23","0","0","0","0","0"
"","KolegjiGlobus","2017-10-23","0","0","0","0","0"
"","universitetiiliria","2017-10-23","0","0","0","0","0"
"","kolegji.ispe","2017-10-23","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-23","0","0","0","0","0"
"","KolegjiUniversi","2017-10-23","0","0","0","0","0"
"","universumcollege","2017-10-23","0","0","0","0","0"
"","Ibcmitrovica","2017-10-23","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-23","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-22","0","0","0","0","0"
"","UGJFA","2017-10-22","0","0","0","0","0"
"","366223313437608","2017-10-22","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-22","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-22","0","0","0","0","0"
"","akademia.evolucion","2017-10-22","0","0","0","0","0"
"","AAB.edu","2017-10-22","0","0","0","0","0"
"","RITinKosovo","2017-10-22","0","0","0","0","0"
"","kolegjibiznesi","2017-10-22","0","0","0","0","0"
"","kolegjidardania","2017-10-22","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-22","0","0","0","0","0"
"","kugjilani","2017-10-22","0","0","0","0","0"
"","KolegjiGlobus","2017-10-22","0","0","0","0","0"
"","universitetiiliria","2017-10-22","0","0","0","0","0"
"","kolegji.ispe","2017-10-22","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-22","0","0","0","0","0"
"","RiinvestCollege","2017-10-22","0","0","0","0","0"
"","www.tempulli.org","2017-10-22","0","0","0","0","0"
"","UniversitetiUBT","2017-10-22","0","0","0","0","0"
"","KolegjiUniversi","2017-10-22","0","0","0","0","0"
"","universumcollege","2017-10-22","0","0","0","0","0"
"","Ibcmitrovica","2017-10-22","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-22","0","0","0","0","0"
"","AAB.edu","2017-10-21","387","403","19","8","4"
"","kolegjibiznesi","2017-10-21","102","102","4","4","2"
"","kolegjievropianjuridica","2017-10-21","329","330","2","0","6"
"","RITinKosovo","2017-10-21","124","128","0","0","2"
"","www.tempulli.org","2017-10-21","14","14","0","0","2"
"","UniversitetiPrishtines","2017-10-21","0","0","0","0","0"
"","UGJFA","2017-10-21","0","0","0","0","0"
"","366223313437608","2017-10-21","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-21","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-21","0","0","0","0","0"
"","akademia.evolucion","2017-10-21","0","0","0","0","0"
"","kolegjidardania","2017-10-21","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-21","0","0","0","0","0"
"","kugjilani","2017-10-21","0","0","0","0","0"
"","KolegjiGlobus","2017-10-21","0","0","0","0","0"
"","universitetiiliria","2017-10-21","0","0","0","0","0"
"","kolegji.ispe","2017-10-21","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-21","0","0","0","0","0"
"","RiinvestCollege","2017-10-21","0","0","0","0","0"
"","UniversitetiUBT","2017-10-21","0","0","0","0","0"
"","KolegjiUniversi","2017-10-21","0","0","0","0","0"
"","universumcollege","2017-10-21","0","0","0","0","0"
"","Ibcmitrovica","2017-10-21","0","0","0","0","0"
"","AAB.edu","2017-10-20","148","151","0","0","3"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-20","258","258","0","4","2"
"","KolegjiPjeterBudi","2017-10-20","6","6","0","2","2"
"","KolegjiUniversi","2017-10-20","33","33","1","2","1"
"","RiinvestCollege","2017-10-20","39","41","0","10","3"
"","RITinKosovo","2017-10-20","21","21","0","0","6"
"","universitetiiliria","2017-10-20","590","592","0","45","8"
"","UniversitetiPrishtines","2017-10-20","206","208","14","0","5"
"","UniversitetiUBT","2017-10-20","460","466","30","20","7"
"","universumcollege","2017-10-20","11","11","0","0","2"
"","UGJFA","2017-10-20","0","0","0","0","0"
"","366223313437608","2017-10-20","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-20","0","0","0","0","0"
"","akademia.evolucion","2017-10-20","0","0","0","0","0"
"","kolegjibiznesi","2017-10-20","0","0","0","0","0"
"","kolegjidardania","2017-10-20","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-20","0","0","0","0","0"
"","kugjilani","2017-10-20","0","0","0","0","0"
"","KolegjiGlobus","2017-10-20","0","0","0","0","0"
"","kolegji.ispe","2017-10-20","0","0","0","0","0"
"","www.tempulli.org","2017-10-20","0","0","0","0","0"
"","Ibcmitrovica","2017-10-20","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-20","0","0","0","0","0"
"","AAB.edu","2017-10-19","72","75","0","0","3"
"","kolegji.ispe","2017-10-19","117","117","0","11","3"
"","kolegjidardania","2017-10-19","98","98","0","0","3"
"","kugjilani","2017-10-19","32","32","3","2","2"
"","RiinvestCollege","2017-10-19","66","66","0","3","3"
"","UniversitetiPrishtines","2017-10-19","279","282","7","3","12"
"","UniversitetiUBT","2017-10-19","1225","1236","93","49","9"
"","universumcollege","2017-10-19","14","14","0","0","2"
"","UGJFA","2017-10-19","0","0","0","0","0"
"","366223313437608","2017-10-19","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-19","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-19","0","0","0","0","0"
"","akademia.evolucion","2017-10-19","0","0","0","0","0"
"","RITinKosovo","2017-10-19","0","0","0","0","0"
"","kolegjibiznesi","2017-10-19","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-19","0","0","0","0","0"
"","KolegjiGlobus","2017-10-19","0","0","0","0","0"
"","universitetiiliria","2017-10-19","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-19","0","0","0","0","0"
"","www.tempulli.org","2017-10-19","0","0","0","0","0"
"","KolegjiUniversi","2017-10-19","0","0","0","0","0"
"","Ibcmitrovica","2017-10-19","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-19","0","0","0","0","0"
"","AAB.edu","2017-10-18","1170","1199","18","12","8"
"","kolegji.ispe","2017-10-18","227","227","9","8","4"
"","kolegjibiznesi","2017-10-18","266","266","0","4","4"
"","kolegjidardania","2017-10-18","532","532","9","30","8"
"","kolegjievropianjuridica","2017-10-18","93","93","3","0","4"
"","KolegjiPjeterBudi","2017-10-18","1236","1236","212","20","8"
"","KolegjiUniversi","2017-10-18","329","329","0","9","3"
"","kugjilani","2017-10-18","75","75","0","0","4"
"","RiinvestCollege","2017-10-18","284","284","0","4","4"
"","UniversitetiPrishtines","2017-10-18","186","186","0","2","4"
"","UniversitetiUBT","2017-10-18","695","695","33","40","8"
"","universumcollege","2017-10-18","106","106","0","0","8"
"","UGJFA","2017-10-18","0","0","0","0","0"
"","366223313437608","2017-10-18","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-18","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-18","0","0","0","0","0"
"","akademia.evolucion","2017-10-18","0","0","0","0","0"
"","RITinKosovo","2017-10-18","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-18","0","0","0","0","0"
"","KolegjiGlobus","2017-10-18","0","0","0","0","0"
"","universitetiiliria","2017-10-18","0","0","0","0","0"
"","www.tempulli.org","2017-10-18","0","0","0","0","0"
"","Ibcmitrovica","2017-10-18","0","0","0","0","0"
"","AAB.edu","2017-10-17","170","174","0","0","4"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-17","447","451","12","4","4"
